         2
         1       500      1.00       210
         2       670      1.04       260
       551
         0    0.0000    0.0000   63.3194   38.5565
         1   12.6370   14.2736   91.1905   37.7419
         2   38.2807   46.6317   99.9107   30.7798
         3   24.4333   38.0021   44.8058   99.8158
         4   35.5315    5.9002   95.2703   94.1197
         5   15.0784   33.1541   21.2348   85.3782
         6   47.7059   24.8050   36.9581   90.2516
         7    0.3701    3.1433   15.5721   53.2394
         8   25.2008    9.5000    4.3169   65.8101
         9   34.3072   23.6456   90.0278    8.7858
        10   11.1936   42.9494   87.1929   44.1309
        11    4.3390   33.8133   46.7771   49.5824
        12    5.9731   27.3163   13.0128   84.9663
        13    3.1081   29.4952   87.4870    2.5815
        14   48.4857    4.2337   95.1072   65.6924
        15   36.2549   13.3432   84.9090   18.9559
        16   30.9166   14.0937   40.1703   62.5211
        17   38.3558   19.1903   16.9287   17.5701
        18   24.6266   17.9849   77.7478   35.2353
        19   31.5639   40.5821   38.4643   93.1069
        20    8.2655   18.4130   99.6429   43.9602
        21   24.0242    5.8445   91.6031   29.8634
        22    1.3806   27.4362   22.1307   51.4883
        23    7.6315    4.5696   79.3668   87.2332
        24   19.3425   43.3487    8.8729   89.6726
        25   27.2037   32.9053   53.4971   47.8901
        26   27.9075    9.5452   17.4218   93.4043
        27    5.6387   37.5275   91.6518   44.6885
        28   38.2372   41.6983   57.2055   30.6903
        29   22.1263    0.6815   64.4013    7.2966
        30   45.6956   21.8831   71.8841   82.3460
        31    2.9857   21.1725   17.4172   94.5782
        32   28.2436   20.7807   83.9679   49.8195
        33   47.1979    8.6904   19.2433    3.7379
        34   32.7526   21.5934   64.5888   94.6624
        35   21.2039   21.3492   50.0388   72.2461
        36   40.0551   31.8056   16.3138   38.1625
        37   20.0394   38.8265   31.6863   13.5593
        38   12.0550   31.4214   81.8935   74.6555
        39    4.3751   25.9832   24.6522   52.6510
        40   36.7167   18.8131   16.8343   77.0293
        41   35.5346    4.3492   41.9937   52.3689
        42   49.2536   27.8136   88.6856   97.9382
        43   43.0587   11.3545   55.8998   46.6348
        44   20.3360    2.1833   90.9337   95.2412
        45   21.8871   39.6920   97.1591   21.5009
        46   14.6391   26.0880   84.3907   35.1820
        47   18.7275   11.6916   72.9439   10.0807
        48   35.5513   21.7166    3.9715   51.8238
        49   29.6835    6.0912   53.3016   92.3685
